Time	Avg. Solid Temp. [K]	
9.900990099e-07	749.9999791
1.98019802e-06	749.9999791
2.97029703e-06	749.9999791
3.96039604e-06	749.9999791
4.95049505e-06	749.9999791
5.940594059e-06	749.9999791
6.930693069e-06	749.9999791
7.920792079e-06	749.9999791
8.910891089e-06	749.9999791
9.900990099e-06	749.9999791
1.089108911e-05	749.9999791
1.188118812e-05	749.9999791
1.287128713e-05	749.9999791
1.386138614e-05	749.9999791
1.485148515e-05	749.9999791
1.584158416e-05	749.9999791
1.683168317e-05	749.9999791
1.782178218e-05	749.9999791
1.881188119e-05	749.9999791
1.98019802e-05	749.9999791
2.079207921e-05	749.9999791
2.178217822e-05	749.9999791
2.277227723e-05	749.9999791
2.376237624e-05	749.9999791
2.475247525e-05	749.9999791
2.574257426e-05	749.9999791
2.673267327e-05	749.9999791
2.772277228e-05	749.9999791
2.871287129e-05	749.9999791
2.97029703e-05	749.9999791
3.069306931e-05	749.9999791
3.168316832e-05	749.9999791
3.267326733e-05	749.9999791
3.366336634e-05	749.9999791
3.465346535e-05	749.9999791
3.564356436e-05	749.9999791
3.663366337e-05	749.9999791
3.762376238e-05	749.9999791
3.861386139e-05	749.9999791
3.96039604e-05	749.9999791
4.059405941e-05	749.9999791
4.158415842e-05	749.9999791
4.257425743e-05	749.9999791
4.356435644e-05	749.9999791
4.455445545e-05	749.9999791
4.554455446e-05	749.9999791
4.653465347e-05	749.9999791
4.752475248e-05	749.9999791
4.851485149e-05	749.9999791
4.95049505e-05	749.9999791
5.04950495e-05	749.9999791
5.148514851e-05	749.9999791
5.247524752e-05	749.9999791
5.346534653e-05	749.9999791
5.445544554e-05	749.9999791
5.544554455e-05	749.9999791
5.643564356e-05	749.9999791
5.742574257e-05	749.9999791
5.841584158e-05	749.9999791
5.940594059e-05	749.9999791
6.03960396e-05	749.9999791
6.138613861e-05	749.9999791
6.237623762e-05	749.9999791
6.336633663e-05	749.9999791
6.435643564e-05	749.9999791
6.534653465e-05	749.9999791
6.633663366e-05	749.9999791
6.732673267e-05	749.9999791
6.831683168e-05	749.9999791
6.930693069e-05	749.9999791
7.02970297e-05	749.9999791
7.128712871e-05	749.9999791
7.227722772e-05	749.9999791
7.326732673e-05	749.9999791
7.425742574e-05	749.9999791
7.524752475e-05	749.9999791
7.623762376e-05	749.9999791
7.722772277e-05	749.9999791
7.821782178e-05	749.9999791
7.920792079e-05	749.9999791
8.01980198e-05	749.9999791
8.118811881e-05	749.9999791
8.217821782e-05	749.9999791
8.316831683e-05	749.9999791
8.415841584e-05	749.9999791
8.514851485e-05	749.9999791
8.613861386e-05	749.9999791
8.712871287e-05	749.9999791
8.811881188e-05	749.9999791
8.910891089e-05	749.9999791
9.00990099e-05	749.9999791
9.108910891e-05	749.9999791
9.207920792e-05	749.9999791
9.306930693e-05	749.9999791
9.405940594e-05	749.9999791
9.504950495e-05	749.9999791
9.603960396e-05	749.9999791
9.702970297e-05	749.9999791
9.801980198e-05	749.9999791
9.900990099e-05	749.9999791
0.0001	749.9999791
0.000100990099	749.9999791
0.000101980198	749.9999791
0.000102970297	749.9999791
0.000103960396	749.9999791
0.000104950495	749.9999791
0.0001059405941	749.9999791
0.0001069306931	749.9999791
0.0001079207921	749.9999791
0.0001089108911	749.9999791
0.0001099009901	749.9999791
0.0001108910891	749.9999791
0.0001118811881	749.9999791
0.0001128712871	749.9999791
0.0001138613861	749.9999791
0.0001148514851	749.9999791
0.0001158415842	749.9999791
0.0001168316832	749.9999791
0.0001178217822	749.9999791
0.0001188118812	749.9999791
0.0001198019802	749.9999791
0.0001207920792	749.9999791
0.0001217821782	749.9999791
0.0001227722772	749.9999791
0.0001237623762	749.9999791
0.0001247524752	749.9999791
0.0001257425743	749.9999791
0.0001267326733	749.9999791
0.0001277227723	749.9999791
0.0001287128713	749.9999791
0.0001297029703	749.9999791
0.0001306930693	749.9999791
0.0001316831683	749.9999791
0.0001326732673	749.9999791
0.0001336633663	749.9999791
0.0001346534653	749.9999791
0.0001356435644	749.9999791
0.0001366336634	749.9999791
0.0001376237624	749.9999791
0.0001386138614	749.9999791
0.0001396039604	749.9999791
0.0001405940594	749.9999791
0.0001415841584	749.9999791
0.0001425742574	749.9999791
0.0001435643564	749.9999791
0.0001445544554	749.9999791
0.0001455445545	749.9999791
0.0001465346535	749.9999791
0.0001475247525	749.9999791
0.0001485148515	749.9999791
0.0001495049505	749.9999791
0.0001504950495	749.9999791
0.0001514851485	749.9999791
0.0001524752475	749.9999791
0.0001534653465	749.9999791
0.0001544554455	749.9999791
0.0001554455446	749.9999791
0.0001564356436	749.9999791
0.0001574257426	749.9999791
0.0001584158416	749.9999791
0.0001594059406	749.9999791
0.0001603960396	749.9999791
0.0001613861386	749.9999791
0.0001623762376	749.9999791
0.0001633663366	749.9999791
0.0001643564356	749.9999791
0.0001653465347	749.9999791
0.0001663366337	749.9999791
0.0001673267327	749.9999791
0.0001683168317	749.9999791
0.0001693069307	749.9999791
0.0001702970297	749.9999791
0.0001712871287	749.9999791
0.0001722772277	749.9999791
0.0001732673267	749.9999791
0.0001742574257	749.9999791
0.0001752475248	749.9999791
0.0001762376238	749.9999791
0.0001772277228	749.9999791
0.0001782178218	749.9999791
0.0001792079208	749.9999791
0.0001801980198	749.9999791
0.0001811881188	749.9999791
0.0001821782178	749.9999791
0.0001831683168	749.9999791
0.0001841584158	749.9999791
0.0001851485149	749.9999791
0.0001861386139	749.9999791
0.0001871287129	749.9999791
0.0001881188119	749.9999791
0.0001891089109	749.9999791
0.0001900990099	749.9999791
0.0001910891089	749.9999791
0.0001920792079	749.9999791
0.0001930693069	749.9999791
0.0001940594059	749.9999791
0.000195049505	749.9999791
0.000196039604	749.9999791
0.000197029703	749.9999791
0.000198019802	749.9999791
0.000199009901	749.9999791
0.0002	749.9999791
