Time	Avg. Solid Temp. [K]	
0.01134375	954.83572
0.011375	954.72114
0.01140625	954.60664
0.0114375	954.49223
0.01146875	954.37791
0.0115	954.26367
0.01153125	954.14951
0.0115625	954.03544
0.01159375	953.92145
0.011625	953.80754
0.01165625	953.69372
0.0116875	953.57998
0.01171875	953.46632
0.01175	953.35273
0.01178125	953.23923
0.0118125	953.12581
0.01184375	953.01246
0.011875	952.89918
0.01190625	952.78598
0.0119375	952.67285
0.01196875	952.5598
0.012	952.44682
0.01203125	952.33391
0.0120625	952.22107
0.01209375	952.1083
0.012125	951.9956
0.01215625	951.88297
0.0121875	951.77041
0.01221875	951.65793
0.01225	951.54551
0.01228125	951.43317
0.0123125	951.3209
0.01234375	951.2087
0.012375	951.09657
0.01240625	950.98451
0.0124375	950.87253
0.01246875	950.76061
0.0125	950.64877
0.01253125	950.53701
0.0125625	950.42531
0.01259375	950.31369
0.012625	950.20215
0.01265625	950.09067
0.0126875	949.97927
0.01271875	949.86794
0.01275	949.75669
0.01278125	949.6455
0.0128125	949.53439
0.01284375	949.42335
0.012875	949.31238
0.01290625	949.20149
0.0129375	949.09066
0.01296875	948.97991
0.013	948.86922
0.01303125	948.75861
0.0130625	948.64807
0.01309375	948.53759
0.013125	948.42719
0.01315625	948.31685
0.0131875	948.20659
0.01321875	948.09639
0.01325	947.98626
0.01328125	947.8762
0.0133125	947.76621
0.01334375	947.65629
0.013375	947.54644
0.01340625	947.43665
0.0134375	947.32694
0.01346875	947.21729
0.0135	947.10771
0.01353125	946.9982
0.0135625	946.88875
0.01359375	946.77937
0.013625	946.67006
0.01365625	946.56082
0.0136875	946.45164
0.01371875	946.34253
0.01375	946.23349
0.01378125	946.12451
0.0138125	946.0156
0.01384375	945.90675
0.013875	945.79797
0.01390625	945.68925
0.0139375	945.58059
0.01396875	945.472
0.014	945.36347
0.01403125	945.255
0.0140625	945.14659
0.01409375	945.03825
0.014125	944.92997
0.01415625	944.82174
0.0141875	944.71358
0.01421875	944.60548
0.01425	944.49744
0.01428125	944.38945
0.0143125	944.28153
0.01434375	944.17366
0.014375	944.06585
0.01440625	943.9581
0.0144375	943.8504
0.01446875	943.74277
0.0145	943.63519
0.01453125	943.52766
0.0145625	943.42019
0.01459375	943.31278
0.014625	943.20542
0.01465625	943.09812
0.0146875	942.99088
0.01471875	942.88369
0.01475	942.77655
0.01478125	942.66947
0.0148125	942.56245
0.01484375	942.45548
0.014875	942.34857
0.01490625	942.24172
0.0149375	942.13492
0.01496875	942.02818
0.015	941.9215
0.01503125	941.81488
0.0150625	941.70831
0.01509375	941.6018
0.015125	941.49536
0.01515625	941.38897
0.0151875	941.28265
0.01521875	941.17638
0.01525	941.07018
0.01528125	940.96404
0.0153125	940.85797
0.01534375	940.75196
0.015375	940.64602
0.01540625	940.54014
0.0154375	940.43433
0.01546875	940.32859
0.0155	940.22292
0.01553125	940.11731
0.0155625	940.01178
0.01559375	939.90631
0.015625	939.8009
0.01565625	939.69556
0.0156875	939.59029
0.01571875	939.48508
0.01575	939.37993
0.01578125	939.27484
0.0158125	939.1698
0.01584375	939.06483
0.015875	938.95991
0.01590625	938.85504
0.0159375	938.75022
0.01596875	938.64545
0.016	938.54073
0.01603125	938.43604
0.0160625	938.3314
0.01609375	938.22679
0.016125	938.12221
0.01615625	938.01767
0.0161875	937.91315
0.01621875	937.80865
0.01625	937.70418
0.01628125	937.59972
0.0163125	937.49527
0.01634375	937.39083
0.016375	937.2864
0.01640625	937.18197
0.0164375	937.07754
0.01646875	936.97311
0.0165	936.86868
0.01653125	936.76425
0.0165625	936.6598
0.01659375	936.55535
0.016625	936.45088
0.01665625	936.3464
0.0166875	936.2419
0.01671875	936.13739
0.01675	936.03285
0.01678125	935.92829
0.0168125	935.82371
0.01684375	935.71908
0.016875	935.61442
0.01690625	935.50972
0.0169375	935.40497
0.01696875	935.30017
0.017	935.19531
0.01703125	935.0904
0.0170625	934.98543
0.01709375	934.88039
0.017125	934.77529
0.01715625	934.67012
0.0171875	934.56487
0.01721875	934.45955
0.01725	934.35414
0.01728125	934.24864
0.0173125	934.14303
0.01734375	934.03731
0.017375	933.93147
0.01740625	933.82549
0.0174375	933.71938
0.01746875	933.61312
0.0175	933.50671
0.01753125	933.40015
0.0175625	933.29342
0.01759375	933.18653
0.017625	933.07947
0.01765625	932.97225
0.0176875	932.86485
0.01771875	932.75728
0.01775	932.64954
0.01778125	932.54164
0.0178125	932.43357
0.01784375	932.32533
0.017875	932.21693
0.01790625	932.10838
0.0179375	931.99967
0.01796875	931.89081
0.018	931.78182
0.01803125	931.67268
0.0180625	931.56342
0.01809375	931.45403
0.018125	931.34453
0.01815625	931.23491
0.0181875	931.12519
0.01821875	931.01537
0.01825	930.90546
0.01828125	930.79546
0.0183125	930.68538
0.01834375	930.57522
0.018375	930.465
0.01840625	930.35472
0.0184375	930.24438
0.01846875	930.13398
0.0185	930.02354
0.01853125	929.91305
0.0185625	929.80253
0.01859375	929.69197
0.018625	929.58137
0.01865625	929.47075
0.0186875	929.3601
0.01871875	929.24942
0.01875	929.13873
0.01878125	929.02801
0.0188125	928.91728
0.01884375	928.80653
0.018875	928.69576
0.01890625	928.58499
0.0189375	928.4742
0.01896875	928.3634
0.019	928.2526
0.019032258	928.13821
0.019064516	928.02381
0.019096774	927.90941
0.019129032	927.795
0.01916129	927.68059
0.019193548	927.56617
0.019225806	927.45175
0.019258065	927.33733
0.019290323	927.22291
0.019322581	927.10849
0.019354839	926.99406
0.019387097	926.87964
0.019419355	926.76522
0.019451613	926.6508
0.019483871	926.53639
0.019516129	926.42197
0.019548387	926.30757
0.019580645	926.19316
0.019612903	926.07877
0.019645161	925.96437
0.019677419	925.84999
0.019709677	925.73562
0.019741935	925.62125
0.019774194	925.50689
0.019806452	925.39254
0.01983871	925.27821
0.019870968	925.16388
0.019903226	925.04957
0.019935484	924.93527
0.019967742	924.82099
0.02	924.70672
0.020032258	924.59247
0.020064516	924.47823
0.020096774	924.36401
0.020129032	924.24981
0.02016129	924.13563
0.020193548	924.02146
0.020225806	923.90732
0.020258065	923.7932
0.020290323	923.67909
0.020322581	923.56501
0.020354839	923.45096
0.020387097	923.33692
0.020419355	923.22291
0.020451613	923.10892
0.020483871	922.99496
0.020516129	922.88103
0.020548387	922.76712
0.020580645	922.65324
0.020612903	922.53939
0.020645161	922.42556
0.020677419	922.31176
0.020709677	922.198
0.020741935	922.08426
0.020774194	921.97055
0.020806452	921.85687
0.02083871	921.74322
0.020870968	921.6296
0.020903226	921.51601
0.020935484	921.40245
0.020967742	921.28892
0.021	921.17542
0.021032258	921.06196
0.021064516	920.94853
0.021096774	920.83512
0.021129032	920.72175
0.02116129	920.60841
0.021193548	920.4951
0.021225806	920.38183
0.021258065	920.26858
0.021290323	920.15537
0.021322581	920.04219
0.021354839	919.92903
0.021387097	919.81591
0.021419355	919.70282
0.021451613	919.58977
0.021483871	919.47674
0.021516129	919.36374
0.021548387	919.25077
0.021580645	919.13783
0.021612903	919.02491
0.021645161	918.91203
0.021677419	918.79917
0.021709677	918.68634
0.021741935	918.57354
0.021774194	918.46076
0.021806452	918.34801
0.02183871	918.23529
0.021870968	918.12259
0.021903226	918.00991
0.021935484	917.89727
0.021967742	917.78464
0.022	917.67204
0.022032258	917.55946
0.022064516	917.44691
0.022096774	917.33438
0.022129032	917.22187
0.02216129	917.10939
0.022193548	916.99693
0.022225806	916.88449
0.022258065	916.77208
0.022290323	916.65969
0.022322581	916.54733
0.022354839	916.43498
0.022387097	916.32266
0.022419355	916.21037
0.022451613	916.0981
0.022483871	915.98585
0.022516129	915.87362
0.022548387	915.76142
0.022580645	915.64925
0.022612903	915.53709
0.022645161	915.42497
0.022677419	915.31287
0.022709677	915.20079
0.022741935	915.08874
0.022774194	914.97671
0.022806452	914.86471
0.02283871	914.75274
0.022870968	914.64079
0.022903226	914.52887
0.022935484	914.41697
0.022967742	914.3051
0.023	914.19326
0.023032258	914.08144
0.023064516	913.96965
0.023096774	913.85789
0.023129032	913.74616
0.02316129	913.63445
0.023193548	913.52277
0.023225806	913.41112
0.023258065	913.29949
0.023290323	913.1879
0.023322581	913.07633
0.023354839	912.96479
0.023387097	912.85328
0.023419355	912.7418
0.023451613	912.63035
0.023483871	912.51893
0.023516129	912.40754
0.023548387	912.29617
0.023580645	912.18484
0.023612903	912.07354
0.023645161	911.96228
0.023677419	911.85104
0.023709677	911.73983
0.023741935	911.62866
0.023774194	911.51752
0.023806452	911.40641
0.02383871	911.29533
0.023870968	911.18428
0.023903226	911.07327
0.023935484	910.96229
0.023967742	910.85135
0.024	910.74044
0.024032258	910.62956
0.024064516	910.51872
0.024096774	910.40791
0.024129032	910.29713
0.02416129	910.18639
0.024193548	910.07568
0.024225806	909.96501
0.024258065	909.85438
0.024290323	909.74378
0.024322581	909.63321
0.024354839	909.52268
0.024387097	909.41219
0.024419355	909.30173
0.024451613	909.1913
0.024483871	909.08092
0.024516129	908.97057
0.024548387	908.86025
0.024580645	908.74998
0.024612903	908.63973
0.024645161	908.52953
0.024677419	908.41936
0.024709677	908.30923
0.024741935	908.19914
0.024774194	908.08908
0.024806452	907.97906
0.02483871	907.86908
0.024870968	907.75913
0.024903226	907.64922
0.024935484	907.53935
0.024967742	907.42951
0.025	907.31971
0.025032258	907.20994
0.025064516	907.10021
0.025096774	906.99052
0.025129032	906.88086
0.02516129	906.77123
0.025193548	906.66163
0.025225806	906.55207
0.025258065	906.44254
0.025290323	906.33304
0.025322581	906.22356
0.025354839	906.11412
0.025387097	906.00471
0.025419355	905.89532
0.025451613	905.78596
0.025483871	905.67662
0.025516129	905.56731
0.025548387	905.45803
0.025580645	905.34876
0.025612903	905.23953
0.025645161	905.13031
0.025677419	905.02112
0.025709677	904.91194
0.025741935	904.80279
0.025774194	904.69365
0.025806452	904.58453
0.02583871	904.47542
0.025870968	904.36633
0.025903226	904.25726
0.025935484	904.1482
0.025967742	904.03915
0.026	903.93012
0.026032258	903.82109
0.026064516	903.71208
0.026096774	903.60308
0.026129032	903.49409
0.02616129	903.3851
0.026193548	903.27612
0.026225806	903.16715
0.026258065	903.05819
0.026290323	902.94923
0.026322581	902.84027
0.026354839	902.73132
0.026387097	902.62237
0.026419355	902.51343
0.026451613	902.40449
0.026483871	902.29555
0.026516129	902.18661
0.026548387	902.07768
0.026580645	901.96875
0.026612903	901.85982
0.026645161	901.75089
0.026677419	901.64197
0.026709677	901.53305
0.026741935	901.42412
0.026774194	901.3152
0.026806452	901.20629
0.02683871	901.09737
0.026870968	900.98846
0.026903226	900.87955
0.026935484	900.77064
0.026967742	900.66173
0.027	900.55283
0.027032258	900.44393
0.027064516	900.33504
0.027096774	900.22615
0.027129032	900.11726
0.02716129	900.00838
0.027193548	899.8995
0.027225806	899.79063
0.027258065	899.68176
0.027290323	899.5729
0.027322581	899.46405
0.027354839	899.3552
0.027387097	899.24636
0.027419355	899.13752
0.027451613	899.0287
0.027483871	898.91988
0.027516129	898.81107
0.027548387	898.70227
